DateTime,name,value
2019-01-01T01:00:00.0,gen-943,-0.0
2019-01-01T00:00:00.0,gen-1069,0.0
2019-01-01T01:00:00.0,gen-1069,-0.0
2019-01-01T00:00:00.0,gen-161,0.0
2019-01-01T01:00:00.0,gen-161,-0.0
2019-01-01T00:00:00.0,gen-851,0.0
2019-01-01T01:00:00.0,gen-851,-0.0
2019-01-01T00:00:00.0,gen-179,0.0
2019-01-01T01:00:00.0,gen-179,-0.0
2019-01-01T00:00:00.0,gen-2066,0.0
2019-01-01T01:00:00.0,gen-2066,-0.0
2019-01-01T00:00:00.0,gen-1541,0.0
2019-01-01T01:00:00.0,gen-1541,-0.0
2019-01-01T00:00:00.0,gen-1612,0.0
2019-01-01T01:00:00.0,gen-1612,-0.0
2019-01-01T00:00:00.0,gen-544,0.0
2019-01-01T01:00:00.0,gen-544,-0.0
2019-01-01T00:00:00.0,gen-1311,0.0
2019-01-01T01:00:00.0,gen-1311,-0.0
2019-01-01T00:00:00.0,gen-688,0.0
2019-01-01T01:00:00.0,gen-688,-0.0
2019-01-01T00:00:00.0,gen-992,0.0
2019-01-01T01:00:00.0,gen-992,-0.0
2019-01-01T00:00:00.0,gen-3,0.0
2019-01-01T01:00:00.0,gen-3,-0.0
2019-01-01T00:00:00.0,gen-940,0.0
2019-01-01T01:00:00.0,gen-940,-0.0
2019-01-01T00:00:00.0,gen-2108,0.0
2019-01-01T01:00:00.0,gen-2108,-0.0
2019-01-01T00:00:00.0,gen-955,0.0
2019-01-01T01:00:00.0,gen-955,-0.0
2019-01-01T00:00:00.0,gen-2120,0.0
2019-01-01T01:00:00.0,gen-2120,-0.0
2019-01-01T00:00:00.0,gen-685,0.0
2019-01-01T01:00:00.0,gen-685,-0.0
2019-01-01T00:00:00.0,gen-994,0.0
2019-01-01T01:00:00.0,gen-994,-0.0
2019-01-01T00:00:00.0,gen-706,0.0
2019-01-01T01:00:00.0,gen-706,-0.0
2019-01-01T00:00:00.0,gen-698,0.0
2019-01-01T01:00:00.0,gen-698,0.0
2019-01-01T00:00:00.0,gen-889,0.0
2019-01-01T01:00:00.0,gen-889,-0.0
2019-01-01T00:00:00.0,gen-862,0.0
2019-01-01T01:00:00.0,gen-862,-0.0
2019-01-01T00:00:00.0,gen-1825,0.0
2019-01-01T01:00:00.0,gen-1825,-0.0
2019-01-01T00:00:00.0,gen-475,0.0
2019-01-01T01:00:00.0,gen-475,-0.0
2019-01-01T00:00:00.0,gen-989,0.0
2019-01-01T01:00:00.0,gen-989,-0.0
2019-01-01T00:00:00.0,gen-897,0.0
2019-01-01T01:00:00.0,gen-897,-0.0
2019-01-01T00:00:00.0,gen-716,0.0
2019-01-01T01:00:00.0,gen-716,-0.0
2019-01-01T00:00:00.0,gen-739,0.0
2019-01-01T01:00:00.0,gen-739,-0.0
2019-01-01T00:00:00.0,gen-2067,0.0
2019-01-01T01:00:00.0,gen-2067,-0.0
2019-01-01T00:00:00.0,gen-473,0.0
2019-01-01T01:00:00.0,gen-473,-0.0
2019-01-01T00:00:00.0,gen-1873,0.0
2019-01-01T01:00:00.0,gen-1873,-0.0
2019-01-01T00:00:00.0,gen-1472,0.0
2019-01-01T01:00:00.0,gen-1472,-0.0
2019-01-01T00:00:00.0,gen-447,0.0
2019-01-01T01:00:00.0,gen-447,-0.0
2019-01-01T00:00:00.0,gen-908,0.0
2019-01-01T01:00:00.0,gen-908,0.0
2019-01-01T00:00:00.0,gen-932,0.0
2019-01-01T01:00:00.0,gen-932,-0.0
2019-01-01T00:00:00.0,gen-982,0.0
2019-01-01T01:00:00.0,gen-982,-0.0
2019-01-01T00:00:00.0,gen-734,0.0
2019-01-01T01:00:00.0,gen-734,-0.0
2019-01-01T00:00:00.0,gen-916,0.0
2019-01-01T01:00:00.0,gen-916,-0.0
2019-01-01T00:00:00.0,gen-976,0.0
2019-01-01T01:00:00.0,gen-976,-0.0
2019-01-01T00:00:00.0,gen-665,0.0
2019-01-01T01:00:00.0,gen-665,-0.0
2019-01-01T00:00:00.0,gen-1226,0.0
2019-01-01T01:00:00.0,gen-1226,-0.0
2019-01-01T00:00:00.0,gen-1551,0.0
2019-01-01T01:00:00.0,gen-1551,-0.0
2019-01-01T00:00:00.0,gen-657,0.0
2019-01-01T01:00:00.0,gen-657,-0.0
2019-01-01T00:00:00.0,gen-869,0.0
2019-01-01T01:00:00.0,gen-869,-0.0
2019-01-01T00:00:00.0,gen-777,0.0
2019-01-01T01:00:00.0,gen-777,-0.0
2019-01-01T00:00:00.0,gen-650,0.0
2019-01-01T01:00:00.0,gen-650,-0.0
2019-01-01T00:00:00.0,gen-900,0.0
2019-01-01T01:00:00.0,gen-900,-0.0
2019-01-01T00:00:00.0,gen-707,0.0
2019-01-01T01:00:00.0,gen-707,-0.0
2019-01-01T00:00:00.0,gen-2034,0.0
2019-01-01T01:00:00.0,gen-2034,-0.0
2019-01-01T00:00:00.0,gen-870,0.0
2019-01-01T01:00:00.0,gen-870,-0.0
2019-01-01T00:00:00.0,gen-1025,0.0
2019-01-01T01:00:00.0,gen-1025,0.0
2019-01-01T00:00:00.0,gen-1299,0.0
2019-01-01T01:00:00.0,gen-1299,-0.0
2019-01-01T00:00:00.0,gen-621,0.0
2019-01-01T01:00:00.0,gen-621,-0.0
2019-01-01T00:00:00.0,gen-452,0.0
2019-01-01T01:00:00.0,gen-452,-0.0
2019-01-01T00:00:00.0,gen-1001,0.0
2019-01-01T01:00:00.0,gen-1001,-0.0
2019-01-01T00:00:00.0,gen-567,0.0
2019-01-01T01:00:00.0,gen-567,-0.0
2019-01-01T00:00:00.0,gen-451,0.0
2019-01-01T01:00:00.0,gen-451,-0.0
2019-01-01T00:00:00.0,gen-1682,0.0
2019-01-01T01:00:00.0,gen-1682,-0.0
2019-01-01T00:00:00.0,gen-2116,0.0
2019-01-01T01:00:00.0,gen-2116,-0.0
2019-01-01T00:00:00.0,gen-774,0.0
2019-01-01T01:00:00.0,gen-774,-0.0
2019-01-01T00:00:00.0,gen-358,0.0
2019-01-01T01:00:00.0,gen-358,-0.0
2019-01-01T00:00:00.0,gen-1231,0.0
2019-01-01T01:00:00.0,gen-1231,-0.0
2019-01-01T00:00:00.0,gen-710,0.0
2019-01-01T01:00:00.0,gen-710,-0.0
2019-01-01T00:00:00.0,gen-558,0.0
2019-01-01T01:00:00.0,gen-558,-0.0
2019-01-01T00:00:00.0,gen-1452,0.0
2019-01-01T01:00:00.0,gen-1452,-0.0
2019-01-01T00:00:00.0,gen-182,0.0
2019-01-01T01:00:00.0,gen-182,-0.0
2019-01-01T00:00:00.0,gen-1277,0.0
2019-01-01T01:00:00.0,gen-1277,-0.0
2019-01-01T00:00:00.0,gen-887,0.0
2019-01-01T01:00:00.0,gen-887,-0.0
2019-01-01T00:00:00.0,gen-949,0.0
2019-01-01T01:00:00.0,gen-949,-0.0
2019-01-01T00:00:00.0,gen-699,0.0
2019-01-01T01:00:00.0,gen-699,-0.0
2019-01-01T00:00:00.0,gen-730,0.0
2019-01-01T01:00:00.0,gen-730,-0.0
2019-01-01T00:00:00.0,gen-655,0.0
2019-01-01T01:00:00.0,gen-655,-0.0
2019-01-01T00:00:00.0,gen-528,0.0
2019-01-01T01:00:00.0,gen-528,-0.0
2019-01-01T00:00:00.0,gen-866,0.0
2019-01-01T01:00:00.0,gen-866,-0.0
2019-01-01T00:00:00.0,gen-884,0.0
2019-01-01T01:00:00.0,gen-884,-0.0
2019-01-01T00:00:00.0,gen-628,0.0
2019-01-01T01:00:00.0,gen-628,-0.0
2019-01-01T00:00:00.0,gen-813,0.0
2019-01-01T01:00:00.0,gen-813,0.0
2019-01-01T00:00:00.0,gen-1417,0.0
2019-01-01T01:00:00.0,gen-1417,-0.0
2019-01-01T00:00:00.0,gen-466,0.0
2019-01-01T01:00:00.0,gen-466,-0.0
2019-01-01T00:00:00.0,gen-888,0.0
2019-01-01T01:00:00.0,gen-888,-0.0
2019-01-01T00:00:00.0,gen-394,0.0
2019-01-01T01:00:00.0,gen-394,-0.0
2019-01-01T00:00:00.0,gen-1061,0.0
2019-01-01T01:00:00.0,gen-1061,-0.0
2019-01-01T00:00:00.0,gen-1297,0.0
2019-01-01T01:00:00.0,gen-1297,-0.0
2019-01-01T00:00:00.0,gen-1435,0.0
2019-01-01T01:00:00.0,gen-1435,-0.0
2019-01-01T00:00:00.0,gen-446,0.0
2019-01-01T01:00:00.0,gen-446,-0.0
2019-01-01T00:00:00.0,gen-2060,0.0
2019-01-01T01:00:00.0,gen-2060,-0.0
2019-01-01T00:00:00.0,gen-412,0.0
2019-01-01T01:00:00.0,gen-412,-0.0
2019-01-01T00:00:00.0,gen-403,0.0
2019-01-01T01:00:00.0,gen-403,-0.0
2019-01-01T00:00:00.0,gen-2107,0.0
2019-01-01T01:00:00.0,gen-2107,-0.0
2019-01-01T00:00:00.0,gen-1546,0.0
2019-01-01T01:00:00.0,gen-1546,-0.0
2019-01-01T00:00:00.0,gen-479,0.0
2019-01-01T01:00:00.0,gen-479,-0.0
2019-01-01T00:00:00.0,gen-761,0.0
2019-01-01T01:00:00.0,gen-761,-0.0
2019-01-01T00:00:00.0,gen-448,0.0
2019-01-01T01:00:00.0,gen-448,-0.0
2019-01-01T00:00:00.0,gen-48,0.0
2019-01-01T01:00:00.0,gen-48,-0.0
2019-01-01T00:00:00.0,gen-404,0.0
2019-01-01T01:00:00.0,gen-404,-0.0
2019-01-01T00:00:00.0,gen-711,0.0
2019-01-01T01:00:00.0,gen-711,-0.0
2019-01-01T00:00:00.0,gen-597,0.0
2019-01-01T01:00:00.0,gen-597,-0.0
2019-01-01T00:00:00.0,gen-715,0.0
2019-01-01T01:00:00.0,gen-715,-0.0
2019-01-01T00:00:00.0,gen-1591,0.0
2019-01-01T01:00:00.0,gen-1591,-0.0
2019-01-01T00:00:00.0,gen-539,0.0
2019-01-01T01:00:00.0,gen-539,0.0
2019-01-01T00:00:00.0,gen-156,0.0
2019-01-01T01:00:00.0,gen-156,-0.0
2019-01-01T00:00:00.0,gen-630,0.0
2019-01-01T01:00:00.0,gen-630,-0.0
2019-01-01T00:00:00.0,gen-553,0.0
2019-01-01T01:00:00.0,gen-553,0.0
2019-01-01T00:00:00.0,gen-221,0.0
2019-01-01T01:00:00.0,gen-221,-0.0
2019-01-01T00:00:00.0,gen-490,0.0
2019-01-01T01:00:00.0,gen-490,-0.0
2019-01-01T00:00:00.0,gen-1305,0.0
2019-01-01T01:00:00.0,gen-1305,-0.0
2019-01-01T00:00:00.0,gen-575,0.0
2019-01-01T01:00:00.0,gen-575,-0.0
2019-01-01T00:00:00.0,gen-1062,0.0
2019-01-01T01:00:00.0,gen-1062,-0.0
2019-01-01T00:00:00.0,gen-392,0.0
2019-01-01T01:00:00.0,gen-392,-0.0
2019-01-01T00:00:00.0,gen-1037,0.0
2019-01-01T01:00:00.0,gen-1037,-0.0
2019-01-01T00:00:00.0,gen-402,0.0
2019-01-01T01:00:00.0,gen-402,-0.0
2019-01-01T00:00:00.0,gen-1785,0.0
2019-01-01T01:00:00.0,gen-1785,-0.0
2019-01-01T00:00:00.0,gen-1728,0.0
2019-01-01T01:00:00.0,gen-1728,-0.0
2019-01-01T00:00:00.0,gen-738,0.0
2019-01-01T01:00:00.0,gen-738,-0.0
2019-01-01T00:00:00.0,gen-1442,0.0
2019-01-01T01:00:00.0,gen-1442,-0.0
2019-01-01T00:00:00.0,gen-906,0.0
2019-01-01T01:00:00.0,gen-906,-0.0
2019-01-01T00:00:00.0,gen-478,0.0
2019-01-01T01:00:00.0,gen-478,-0.0
2019-01-01T00:00:00.0,gen-2042,0.0
2019-01-01T01:00:00.0,gen-2042,-0.0
2019-01-01T00:00:00.0,gen-395,0.0
2019-01-01T01:00:00.0,gen-395,-0.0
2019-01-01T00:00:00.0,gen-391,0.0
2019-01-01T01:00:00.0,gen-391,-0.0
2019-01-01T00:00:00.0,gen-658,0.0
2019-01-01T01:00:00.0,gen-658,-0.0
2019-01-01T00:00:00.0,gen-2041,0.0
2019-01-01T01:00:00.0,gen-2041,-0.0
2019-01-01T00:00:00.0,gen-717,0.0
2019-01-01T01:00:00.0,gen-717,-0.0
2019-01-01T00:00:00.0,gen-1531,0.0
2019-01-01T01:00:00.0,gen-1531,-0.0
2019-01-01T00:00:00.0,gen-551,0.0
2019-01-01T01:00:00.0,gen-551,0.0
2019-01-01T00:00:00.0,gen-2035,0.0
2019-01-01T01:00:00.0,gen-2035,-0.0
2019-01-01T00:00:00.0,gen-1026,0.0
2019-01-01T01:00:00.0,gen-1026,0.0
2019-01-01T00:00:00.0,gen-662,0.0
2019-01-01T01:00:00.0,gen-662,-0.0
2019-01-01T00:00:00.0,gen-1438,0.0
2019-01-01T01:00:00.0,gen-1438,-0.0
2019-01-01T00:00:00.0,gen-1369,0.0
2019-01-01T01:00:00.0,gen-1369,-0.0
2019-01-01T00:00:00.0,gen-1934,0.0
2019-01-01T01:00:00.0,gen-1934,-0.0
2019-01-01T00:00:00.0,gen-42,0.0
2019-01-01T01:00:00.0,gen-42,-0.0
2019-01-01T00:00:00.0,gen-987,0.0
2019-01-01T01:00:00.0,gen-987,-0.0
2019-01-01T00:00:00.0,gen-1380,0.0
2019-01-01T01:00:00.0,gen-1380,-0.0
2019-01-01T00:00:00.0,gen-758,0.0
2019-01-01T01:00:00.0,gen-758,0.0
2019-01-01T00:00:00.0,gen-968,0.0
2019-01-01T01:00:00.0,gen-968,-0.0
2019-01-01T00:00:00.0,gen-44,0.0
2019-01-01T01:00:00.0,gen-44,-0.0
2019-01-01T00:00:00.0,gen-508,0.0
2019-01-01T01:00:00.0,gen-508,0.0
2019-01-01T00:00:00.0,gen-1398,0.0
2019-01-01T01:00:00.0,gen-1398,-0.0
2019-01-01T00:00:00.0,gen-1826,0.0
2019-01-01T01:00:00.0,gen-1826,-0.0
2019-01-01T00:00:00.0,gen-1224,0.0
2019-01-01T01:00:00.0,gen-1224,0.0
2019-01-01T00:00:00.0,gen-703,0.0
2019-01-01T01:00:00.0,gen-703,-0.0
2019-01-01T00:00:00.0,gen-397,0.0
2019-01-01T01:00:00.0,gen-397,-0.0
2019-01-01T00:00:00.0,gen-898,0.0
2019-01-01T01:00:00.0,gen-898,-0.0
2019-01-01T00:00:00.0,gen-914,0.0
2019-01-01T01:00:00.0,gen-914,-0.0
2019-01-01T00:00:00.0,gen-1470,0.0
2019-01-01T01:00:00.0,gen-1470,-0.0
2019-01-01T00:00:00.0,gen-422,0.0
2019-01-01T01:00:00.0,gen-422,-0.0
2019-01-01T00:00:00.0,gen-1223,0.0
2019-01-01T01:00:00.0,gen-1223,-0.0
2019-01-01T00:00:00.0,gen-821,0.0
2019-01-01T01:00:00.0,gen-821,-0.0
2019-01-01T00:00:00.0,gen-826,0.0
2019-01-01T01:00:00.0,gen-826,-0.0
2019-01-01T00:00:00.0,gen-560,0.0
2019-01-01T01:00:00.0,gen-560,-0.0
2019-01-01T00:00:00.0,gen-846,0.0
2019-01-01T01:00:00.0,gen-846,-0.0
2019-01-01T00:00:00.0,gen-1016,0.0
2019-01-01T01:00:00.0,gen-1016,-0.0
2019-01-01T00:00:00.0,gen-1763,0.0
2019-01-01T01:00:00.0,gen-1763,-0.0
2019-01-01T00:00:00.0,gen-349,0.0
2019-01-01T01:00:00.0,gen-349,-0.0
2019-01-01T00:00:00.0,gen-1264,0.0
2019-01-01T01:00:00.0,gen-1264,-0.0
2019-01-01T00:00:00.0,gen-477,0.0
2019-01-01T01:00:00.0,gen-477,-0.0
2019-01-01T00:00:00.0,gen-712,0.0
2019-01-01T01:00:00.0,gen-712,-0.0
2019-01-01T00:00:00.0,gen-443,0.0
2019-01-01T01:00:00.0,gen-443,-0.0
2019-01-01T00:00:00.0,gen-202,0.0
2019-01-01T01:00:00.0,gen-202,-0.0
2019-01-01T00:00:00.0,gen-1046,0.0
2019-01-01T01:00:00.0,gen-1046,-0.0
2019-01-01T00:00:00.0,gen-235,0.0
2019-01-01T01:00:00.0,gen-235,-0.0
2019-01-01T00:00:00.0,gen-1611,0.0
2019-01-01T01:00:00.0,gen-1611,-0.0
2019-01-01T00:00:00.0,gen-634,0.0
2019-01-01T01:00:00.0,gen-634,-0.0
2019-01-01T00:00:00.0,gen-677,0.0
2019-01-01T01:00:00.0,gen-677,-0.0
2019-01-01T00:00:00.0,gen-820,0.0
2019-01-01T01:00:00.0,gen-820,-0.0
2019-01-01T00:00:00.0,gen-1502,0.0
2019-01-01T01:00:00.0,gen-1502,-0.0
2019-01-01T00:00:00.0,gen-1407,0.0
2019-01-01T01:00:00.0,gen-1407,-0.0
2019-01-01T00:00:00.0,gen-825,0.0
2019-01-01T01:00:00.0,gen-825,-0.0
2019-01-01T00:00:00.0,gen-674,0.0
2019-01-01T01:00:00.0,gen-674,-0.0
2019-01-01T00:00:00.0,gen-648,0.0
2019-01-01T01:00:00.0,gen-648,-0.0
2019-01-01T00:00:00.0,gen-934,0.0
2019-01-01T01:00:00.0,gen-934,-0.0
2019-01-01T00:00:00.0,gen-582,0.0
2019-01-01T01:00:00.0,gen-582,-0.0
2019-01-01T00:00:00.0,gen-708,0.0
2019-01-01T01:00:00.0,gen-708,-0.0
2019-01-01T00:00:00.0,gen-1011,0.0
2019-01-01T01:00:00.0,gen-1011,-0.0
2019-01-01T00:00:00.0,gen-653,0.0
2019-01-01T01:00:00.0,gen-653,-0.0
2019-01-01T00:00:00.0,gen-1023,0.0
2019-01-01T01:00:00.0,gen-1023,0.0
2019-01-01T00:00:00.0,gen-1482,0.0
2019-01-01T01:00:00.0,gen-1482,-0.0
2019-01-01T00:00:00.0,gen-1331,0.0
2019-01-01T01:00:00.0,gen-1331,-0.0
2019-01-01T00:00:00.0,gen-839,0.0
2019-01-01T01:00:00.0,gen-839,-0.0
2019-01-01T00:00:00.0,gen-2056,0.0
2019-01-01T01:00:00.0,gen-2056,-0.0
2019-01-01T00:00:00.0,gen-218,0.0
2019-01-01T01:00:00.0,gen-218,-0.0
2019-01-01T00:00:00.0,gen-806,0.0
2019-01-01T01:00:00.0,gen-806,-0.0
2019-01-01T00:00:00.0,gen-1550,0.0
2019-01-01T01:00:00.0,gen-1550,-0.0
2019-01-01T00:00:00.0,gen-783,0.0
2019-01-01T01:00:00.0,gen-783,-0.0
2019-01-01T00:00:00.0,gen-1946,0.0
2019-01-01T01:00:00.0,gen-1946,-0.0
2019-01-01T00:00:00.0,gen-505,0.0
2019-01-01T01:00:00.0,gen-505,0.0
2019-01-01T00:00:00.0,gen-1451,0.0
2019-01-01T01:00:00.0,gen-1451,-0.0
2019-01-01T00:00:00.0,gen-421,0.0
2019-01-01T01:00:00.0,gen-421,-0.0
2019-01-01T00:00:00.0,gen-1766,0.0
2019-01-01T01:00:00.0,gen-1766,-0.0
2019-01-01T00:00:00.0,gen-652,0.0
2019-01-01T01:00:00.0,gen-652,-0.0
2019-01-01T00:00:00.0,gen-2007,0.0
2019-01-01T01:00:00.0,gen-2007,-0.0
2019-01-01T00:00:00.0,gen-815,0.0
2019-01-01T01:00:00.0,gen-815,-0.0
2019-01-01T00:00:00.0,gen-1977,0.0
2019-01-01T01:00:00.0,gen-1977,-0.0
2019-01-01T00:00:00.0,gen-1329,0.0
2019-01-01T01:00:00.0,gen-1329,-0.0
2019-01-01T00:00:00.0,gen-1822,0.0
2019-01-01T01:00:00.0,gen-1822,-0.0
2019-01-01T00:00:00.0,gen-487,0.0
2019-01-01T01:00:00.0,gen-487,-0.0
2019-01-01T00:00:00.0,gen-503,0.0
2019-01-01T01:00:00.0,gen-503,0.0
2019-01-01T00:00:00.0,gen-366,0.0
2019-01-01T01:00:00.0,gen-366,-0.0
2019-01-01T00:00:00.0,gen-212,0.0
2019-01-01T01:00:00.0,gen-212,-0.0
2019-01-01T00:00:00.0,gen-823,0.0
2019-01-01T01:00:00.0,gen-823,-0.0
2019-01-01T00:00:00.0,gen-1809,0.0
2019-01-01T01:00:00.0,gen-1809,-0.0
2019-01-01T00:00:00.0,gen-871,0.0
2019-01-01T01:00:00.0,gen-871,-0.0
2019-01-01T00:00:00.0,gen-807,0.0
2019-01-01T01:00:00.0,gen-807,-0.0
2019-01-01T00:00:00.0,gen-49,0.0
2019-01-01T01:00:00.0,gen-49,-0.0
2019-01-01T00:00:00.0,gen-483,0.0
2019-01-01T01:00:00.0,gen-483,-0.0
2019-01-01T00:00:00.0,gen-911,0.0
2019-01-01T01:00:00.0,gen-911,-0.0
2019-01-01T00:00:00.0,gen-799,0.0
2019-01-01T01:00:00.0,gen-799,0.0
2019-01-01T00:00:00.0,gen-2110,0.0
2019-01-01T01:00:00.0,gen-2110,-0.0
2019-01-01T00:00:00.0,gen-907,0.0
2019-01-01T01:00:00.0,gen-907,0.0
2019-01-01T00:00:00.0,gen-827,0.0
2019-01-01T01:00:00.0,gen-827,-0.0
2019-01-01T00:00:00.0,gen-423,0.0
2019-01-01T01:00:00.0,gen-423,-0.0
2019-01-01T00:00:00.0,gen-1770,0.0
2019-01-01T01:00:00.0,gen-1770,-0.0
2019-01-01T00:00:00.0,gen-922,0.0
2019-01-01T01:00:00.0,gen-922,-0.0
2019-01-01T00:00:00.0,gen-554,0.0
2019-01-01T01:00:00.0,gen-554,0.0
2019-01-01T00:00:00.0,gen-1608,0.0
2019-01-01T01:00:00.0,gen-1608,-0.0
2019-01-01T00:00:00.0,gen-1824,0.0
2019-01-01T01:00:00.0,gen-1824,-0.0
2019-01-01T00:00:00.0,gen-651,0.0
2019-01-01T01:00:00.0,gen-651,-0.0
2019-01-01T00:00:00.0,gen-939,0.0
2019-01-01T01:00:00.0,gen-939,-0.0
2019-01-01T00:00:00.0,gen-1276,0.0
2019-01-01T01:00:00.0,gen-1276,-0.0
2019-01-01T00:00:00.0,gen-1032,0.0
2019-01-01T01:00:00.0,gen-1032,-0.0
2019-01-01T00:00:00.0,gen-876,0.0
2019-01-01T01:00:00.0,gen-876,-0.0
2019-01-01T00:00:00.0,gen-223,0.0
2019-01-01T01:00:00.0,gen-223,-0.0
2019-01-01T00:00:00.0,gen-442,0.0
2019-01-01T01:00:00.0,gen-442,-0.0
2019-01-01T00:00:00.0,gen-1007,0.0
2019-01-01T01:00:00.0,gen-1007,-0.0
2019-01-01T00:00:00.0,gen-1257,0.0
2019-01-01T01:00:00.0,gen-1257,-0.0
2019-01-01T00:00:00.0,gen-861,0.0
2019-01-01T01:00:00.0,gen-861,-0.0
2019-01-01T00:00:00.0,gen-691,0.0
2019-01-01T01:00:00.0,gen-691,-0.0
2019-01-01T00:00:00.0,gen-502,0.0
2019-01-01T01:00:00.0,gen-502,0.0
2019-01-01T00:00:00.0,gen-257,0.0
2019-01-01T01:00:00.0,gen-257,-0.0
2019-01-01T00:00:00.0,gen-843,0.0
2019-01-01T01:00:00.0,gen-843,-0.0
2019-01-01T00:00:00.0,gen-1267,0.0
2019-01-01T01:00:00.0,gen-1267,-0.0
2019-01-01T00:00:00.0,gen-576,0.0
2019-01-01T01:00:00.0,gen-576,-0.0
2019-01-01T00:00:00.0,gen-959,0.0
2019-01-01T01:00:00.0,gen-959,-0.0
2019-01-01T00:00:00.0,gen-602,0.0
2019-01-01T01:00:00.0,gen-602,-0.0
2019-01-01T00:00:00.0,gen-964,0.0
2019-01-01T01:00:00.0,gen-964,-0.0
2019-01-01T00:00:00.0,gen-388,0.0
2019-01-01T01:00:00.0,gen-388,-0.0
2019-01-01T00:00:00.0,gen-1019,0.0
2019-01-01T01:00:00.0,gen-1019,-0.0
2019-01-01T00:00:00.0,gen-909,0.0
2019-01-01T01:00:00.0,gen-909,-0.0
2019-01-01T00:00:00.0,gen-1215,0.0
2019-01-01T01:00:00.0,gen-1215,-0.0
2019-01-01T00:00:00.0,gen-509,0.0
2019-01-01T01:00:00.0,gen-509,0.0
2019-01-01T00:00:00.0,gen-413,0.0
2019-01-01T01:00:00.0,gen-413,-0.0
2019-01-01T00:00:00.0,gen-463,0.0
2019-01-01T01:00:00.0,gen-463,-0.0
2019-01-01T00:00:00.0,gen-847,0.0
2019-01-01T01:00:00.0,gen-847,-0.0
2019-01-01T00:00:00.0,gen-1548,0.0
2019-01-01T01:00:00.0,gen-1548,-0.0
2019-01-01T00:00:00.0,gen-632,0.0
2019-01-01T01:00:00.0,gen-632,-0.0
2019-01-01T00:00:00.0,gen-1221,0.0
2019-01-01T01:00:00.0,gen-1221,-0.0
2019-01-01T00:00:00.0,gen-958,0.0
2019-01-01T01:00:00.0,gen-958,-0.0
2019-01-01T00:00:00.0,gen-938,0.0
2019-01-01T01:00:00.0,gen-938,-0.0
2019-01-01T00:00:00.0,gen-993,0.0
2019-01-01T01:00:00.0,gen-993,-0.0
2019-01-01T00:00:00.0,gen-545,0.0
2019-01-01T01:00:00.0,gen-545,-0.0
2019-01-01T00:00:00.0,gen-998,0.0
2019-01-01T01:00:00.0,gen-998,-0.0
2019-01-01T00:00:00.0,gen-675,0.0
2019-01-01T01:00:00.0,gen-675,-0.0
2019-01-01T00:00:00.0,gen-541,0.0
2019-01-01T01:00:00.0,gen-541,-0.0
2019-01-01T00:00:00.0,gen-2062,0.0
2019-01-01T01:00:00.0,gen-2062,-0.0
2019-01-01T00:00:00.0,gen-256,0.0
2019-01-01T01:00:00.0,gen-256,-0.0
2019-01-01T00:00:00.0,gen-1547,0.0
2019-01-01T01:00:00.0,gen-1547,-0.0
2019-01-01T00:00:00.0,gen-1038,0.0
2019-01-01T01:00:00.0,gen-1038,-0.0
2019-01-01T00:00:00.0,gen-400,0.0
2019-01-01T01:00:00.0,gen-400,-0.0
2019-01-01T00:00:00.0,gen-1429,0.0
2019-01-01T01:00:00.0,gen-1429,-0.0
2019-01-01T00:00:00.0,gen-598,0.0
2019-01-01T01:00:00.0,gen-598,-0.0
2019-01-01T00:00:00.0,gen-666,0.0
2019-01-01T01:00:00.0,gen-666,-0.0
2019-01-01T00:00:00.0,gen-797,0.0
2019-01-01T01:00:00.0,gen-797,0.0
2019-01-01T00:00:00.0,gen-1370,0.0
2019-01-01T01:00:00.0,gen-1370,-0.0
2019-01-01T00:00:00.0,gen-1527,0.0
2019-01-01T01:00:00.0,gen-1527,-0.0
2019-01-01T00:00:00.0,gen-2037,0.0
2019-01-01T01:00:00.0,gen-2037,-0.0
2019-01-01T00:00:00.0,gen-595,0.0
2019-01-01T01:00:00.0,gen-595,-0.0
2019-01-01T00:00:00.0,gen-515,0.0
2019-01-01T01:00:00.0,gen-515,-0.0
2019-01-01T00:00:00.0,gen-562,0.0
2019-01-01T01:00:00.0,gen-562,-0.0
2019-01-01T00:00:00.0,gen-1444,0.0
2019-01-01T01:00:00.0,gen-1444,-0.0
2019-01-01T00:00:00.0,gen-2122,0.0
2019-01-01T01:00:00.0,gen-2122,-0.0
2019-01-01T00:00:00.0,gen-258,0.0
2019-01-01T01:00:00.0,gen-258,-0.0
2019-01-01T00:00:00.0,gen-1933,0.0
2019-01-01T01:00:00.0,gen-1933,-0.0
2019-01-01T00:00:00.0,gen-1033,0.0
2019-01-01T01:00:00.0,gen-1033,-0.0
2019-01-01T00:00:00.0,gen-533,0.0
2019-01-01T01:00:00.0,gen-533,-0.0
2019-01-01T00:00:00.0,gen-770,0.0
2019-01-01T01:00:00.0,gen-770,-0.0
2019-01-01T00:00:00.0,gen-1248,0.0
2019-01-01T01:00:00.0,gen-1248,-0.0
2019-01-01T00:00:00.0,gen-1000,0.0
2019-01-01T01:00:00.0,gen-1000,-0.0
2019-01-01T00:00:00.0,gen-979,0.0
2019-01-01T01:00:00.0,gen-979,-0.0
2019-01-01T00:00:00.0,gen-736,0.0
2019-01-01T01:00:00.0,gen-736,-0.0
2019-01-01T00:00:00.0,gen-1552,0.0
2019-01-01T01:00:00.0,gen-1552,-0.0
